,text,label_category
1150,I will be out with friends and all of a sudden I am hungry and I only crave one thing ... their Pizza .,"[0, 0, 0, 0, 1, 0]"
1151,I live in the neightborhood and am a regular .,"[0, 0, 0, 0, 1, 0]"
1152,It hits the spot every time,"[0, 0, 0, 0, 1, 0]"
1153,I live in the neighborhood and my friends meet me down here not only for the bar scene but also the promise of The Pizza Place at 3 am .,"[0, 0, 0, 0, 1, 0]"
1154,The owners and employees are friendly and their pizza is fantastic .,"[0, 1, 0, 1, 0, 0]"
1155,Everything a NY pizza joint should be .,"[0, 0, 0, 0, 0, 1]"
1156,GO HERE.,"[0, 0, 0, 0, 0, 1]"
1157,NOW .,"[0, 0, 0, 0, 0, 1]"
1158,This is a nice pizza place with good selection of thin crust pizza including the Basil slice .,"[0, 0, 0, 1, 0, 0]"
1159,"Their calzones are horrific , bad , vomit-inducing , YUCK.","[0, 0, 0, 1, 0, 0]"
1160,They smell like they stuff them with old canned vegetables like the spinach mushroom calzone .,"[0, 0, 0, 1, 0, 0]"
1161,The counter service is bad .,"[0, 1, 0, 0, 0, 0]"
1162,They charge different prices all the time .,"[0, 0, 1, 0, 0, 0]"
1163,"They 're rude at times , and not very friendly .","[0, 1, 0, 0, 0, 0]"
1164,NO PIZZA 33 for me !,"[0, 0, 0, 0, 0, 1]"
1165,"I am Indian , and I have tried many Indian places in NY.","[0, 0, 0, 0, 1, 0]"
1166,I went to Amma after a friend recommended it .,"[0, 0, 0, 0, 1, 0]"
1167,The food was absolutely horrible !,"[0, 0, 0, 1, 0, 0]"
1168,There are much better places in NY with better prices .,"[0, 0, 0, 0, 0, 1]"
1169,"In fact , while leaving the place we saw two people looking at the menu , and I could n't help telling them that the food was horrible .","[0, 0, 0, 0, 1, 0]"
1170,my first time here was with my gf for our 12 month anniversary .,"[0, 0, 0, 0, 1, 0]"
1171,so i thought why not change it up a bit .,"[0, 0, 0, 0, 1, 0]"
1172,but still my date was bad,"[0, 0, 0, 0, 0, 1]"
1173,I 'll keep this short .,"[0, 0, 0, 0, 0, 1]"
1174,Amma is nothing special .,"[0, 0, 0, 0, 0, 1]"
1175,The two star chefs left quite some time ago to open their own place .,"[0, 0, 0, 0, 1, 0]"
1176,I ate here a week ago and found most dishes average at best and too expensive .,"[0, 0, 1, 1, 0, 0]"
1177,Will not be back .,"[0, 0, 0, 0, 0, 1]"
1178,Amma has the worst value for money I have experienced in NYC over the past 2 years .,"[0, 0, 1, 0, 0, 0]"
1179,"The food is o.k. , but not any better than what you get at a good neighborhood restaurant .","[0, 0, 0, 1, 0, 0]"
1180,"But for whatever reason , prices are about twice as high .","[0, 0, 1, 0, 0, 0]"
1181,"It cannot be the ambience , because the place is very cramped and some guests have to sit in an aisle .","[1, 0, 0, 0, 0, 0]"
1182,"The most annoying thing , though , is the fact that the servers seem to be trained to drive revenue .","[0, 1, 0, 0, 0, 0]"
1183,"Nothing against a good sales call , but the tactics at Amma are just too obvious .","[0, 1, 0, 0, 0, 0]"
1184,Its an excellent place to relax and the food is one of the best in the city of New York .,"[0, 0, 0, 1, 0, 0]"
1185,one of the best Chicken Tikka Masala .,"[0, 0, 0, 1, 0, 0]"
1186,The music is the best among all the Indian restaurants I have visited .,"[1, 0, 0, 0, 0, 0]"
1187,A must for all the Dosa lovers .,"[0, 0, 0, 1, 0, 0]"
1188,"I took my girlfriend there for her birthday last night and we had a relaxing , really good meal .","[0, 0, 0, 0, 1, 0]"
1189,They treated us well and the food was extremely fresh and well-prepared .,"[0, 1, 0, 1, 0, 0]"
1190,The menu seemed to have a wide variety of dishes for seafood lovers and interesting ways of preparing them .,"[0, 0, 0, 1, 0, 0]"
1191,"Also , the hostess called me today to thank us for coming and mentioned how she hoped that my girlfriend enjoyed her birthday - unexpected , but a truly above and beyond thing to do ...","[0, 1, 0, 0, 0, 0]"
1192,"We had reservations at 9pm , but was not seated until 10:15pm .","[0, 1, 0, 0, 1, 0]"
1193,It was rather pathetic that it took them over an hour to seat us .,"[0, 1, 0, 0, 1, 0]"
1194,Why make a reservation if you are n't going to keep it ?,"[0, 1, 0, 0, 1, 0]"
1195,"Quite poor service ... Our appetizers came pretty quickly , but it was another hour till the entrees showed up .","[0, 1, 0, 0, 0, 0]"
1196,"By the time we were done , it was past 1:00 am .","[0, 0, 0, 0, 1, 0]"
1197,"While we enjoyed the food , we were highly disappointed by the poor service ( waiter was not quite competent and SLOW service ) and lack of rem orse .","[0, 1, 0, 1, 0, 0]"
1198,The only comp we got was some champagne ... which was n't fabulous .,"[0, 0, 0, 1, 0, 0]"
1199,"Bottom line : B+ for the food , F for the service .","[0, 1, 0, 1, 0, 0]"
1200,Went for a late weekday lunch .,"[0, 0, 0, 0, 1, 0]"
1201,Decor is minimalist and clean - nothing to distract or commend .,"[1, 0, 0, 0, 0, 0]"
1202,Service was very friendly .,"[0, 1, 0, 0, 0, 0]"
1203,"Lunch prix fixe of $ 25 or $ 35 allows some mixing and matching ( with price supplement ) , but I was happy to go with the variety on the lower-priced menu.","[0, 0, 1, 0, 0, 0]"
1204,"Fluke sashimi drizzled with jalapeno-lime olive oil , the fruit of the oil nicely highlighting the fish 's sweetness .","[0, 0, 0, 1, 0, 0]"
1205,A touch more jalapeno heat for contrast and it would have been very good indeed.,"[0, 0, 0, 1, 0, 0]"
1206,"Barbecued codfish was gorgeously moist - as if poached - yet the fabulous texture was let down by curiously bland seasoning - a spice rub might have overwhelmed , however herb mix or other sauce would have done much to enhance .","[0, 0, 0, 1, 0, 0]"
1207,"Overall , the ingredients and technique are there and I am encouraged enough to return at lunch or dinner to see whether the boldness of the flavour palette improves .","[0, 0, 0, 1, 0, 1]"
1208,fresh restaurant was amazing .... .... food was delicious and of course fresh .,"[0, 0, 0, 1, 0, 0]"
1209,"great for a romantic evening , or a fun evening with friends ...","[1, 0, 0, 0, 0, 0]"
1210,I will be going back very soon .,"[0, 0, 0, 0, 0, 1]"
1211,keep up the good work .,"[0, 0, 0, 0, 0, 1]"
1212,Hats off to the chef .,"[0, 0, 0, 0, 0, 1]"
1213,"The girl who waited on us ( and mind you we were a table of ah , downtown fashion people ) seemed to be more concerned with who was walking in the front door and gossiping w co-workers than paying attention to our order .","[0, 1, 0, 0, 0, 0]"
1214,"Drinks got screwed up , she acted put upon .","[0, 1, 0, 0, 0, 0]"
1215,Guess the 555Soul ads did n't launch her big modeling career .,"[0, 0, 0, 0, 0, 1]"
1216,Total hipster-wannabe attitude in an otherwise sweet spot .,"[0, 1, 0, 0, 0, 0]"
1217,Really tasty spring rolls and noodles for a good price though .,"[0, 0, 1, 1, 0, 0]"
1218,"Ok , so it 's kinda cool looking ... the musics 's pretty good ... and I 'll even go as far as saying the food LOOKS good .","[1, 0, 0, 1, 0, 0]"
1219,"Really though , where's the seasoning ?","[0, 0, 0, 1, 0, 0]"
1220,This food is asian-air fusion .,"[0, 0, 0, 1, 0, 0]"
1221,Makes you crave MSG... no kidding !,"[0, 0, 0, 1, 0, 0]"
1222,"The drinks are a saving grace , but service staff , please , get over yourselves .","[0, 1, 0, 1, 0, 0]"
1223,Do n't look down your nose at me like that ...,"[0, 1, 0, 0, 0, 0]"
1224,"I 'm helping pay for your job , and remember , you work as service staff in a restaurant - you know ... people out for a NICE time , etc. .","[0, 1, 0, 0, 1, 0]"
1225,I 'm still mad that i had to pay for lousy food .,"[0, 0, 0, 1, 0, 0]"
1226,The hanger steak was like rubber and the tuna was flavorless not to mention it tasted like it had just been thawed .,"[0, 0, 0, 1, 0, 0]"
1227,Service was also horrible and the ambience is not that great .,"[1, 1, 0, 0, 0, 0]"
1228,DO not try unless you 're just going there to hang out like the rest of the hipsters who apparently have no sense of taste .,"[1, 0, 0, 0, 0, 1]"
1229,I have been twice to this restaurant .,"[0, 0, 0, 0, 1, 0]"
1230,I love it .,"[0, 0, 0, 0, 0, 1]"
1231,I plan on stopping by next week as well .,"[0, 0, 0, 0, 1, 0]"
1232,"I found it on a cold night , the perfect spot to warm up .","[1, 0, 0, 0, 0, 0]"
1233,I recieved prompt service with a smile .,"[0, 1, 0, 0, 0, 0]"
1234,"To me it exemplifies Soho , cute , artsy , interesting .","[1, 0, 0, 0, 0, 0]"
1235,Definately check it out ! ! !,"[0, 0, 0, 0, 0, 1]"
1236,Tried the pad see ew on the recommendation of the last reviewer since it 's one of my favorite dishes .,"[0, 0, 0, 1, 1, 0]"
1237,It was not above ordinary and the beef version had cheap ( undercooked ) beef .,"[0, 0, 0, 1, 0, 0]"
1238,I also ordered for delivery and the restaurant forgot half the order .,"[0, 1, 0, 0, 0, 0]"
1239,Incredible food at a very agreable price brings me back just about every other day to this authentic Thai restaurant .,"[0, 0, 1, 1, 0, 0]"
1240,"Service is extraordinary , yet not overbearing , and the decor brings a taste of trendy SoHo into Queens .","[1, 1, 0, 0, 0, 0]"
1241,"The food 's dazzling flavors overwhelm the palate , truly embracing the beauty of authentic Thai cuisine .","[0, 0, 0, 1, 0, 0]"
1242,Try the Pad Se-Ew or Chicken with Cashew Nuts for a memorable and repeatable experience .,"[0, 0, 0, 1, 0, 0]"
1243,"This place , which is only a few months old , is perhaps Queens ' biggest secret !","[0, 0, 0, 0, 0, 1]"
1244,"Fabulous decor - makes you feel like you 're in a trendy Manhattan restaurant , very very good food , cheaply-priced , generally friendly staff , and if you 're a Manhatta nite , or spend most of your time in Manhattan , Rice Avenue will make you feel at home .....very Soho West Side minus the expensive prices and pretentious clientele .....all on Roosevelt Avenu e !","[1, 0, 0, 1, 0, 0]"
1245,This Thai restaurant is a couple blocks away from Sripraphai ( another delicious Thai restaurant ) .,"[0, 0, 0, 0, 0, 1]"
1246,I really liked the noodle dishes at Rice Avenue compared to their Green Curry dish .,"[0, 0, 0, 1, 0, 0]"
1247,The atmosphere is much better than Sripraphai (more modern and sleek ) .,"[1, 0, 0, 0, 0, 0]"
1248,Another plus is most of the entrees are approx .,"[0, 0, 0, 0, 0, 1]"
1249,$ 6 ! ! ! All you have to do is hop on the 7 train for a couple of stops .,"[0, 0, 1, 0, 0, 1]"
1250,"The food is consistently wonderful - I 've been coming here for years , and the owner has always been accomodating and friendly .","[0, 1, 0, 1, 0, 0]"
1251,I love this place !,"[0, 0, 0, 0, 0, 1]"
1252,A hearty two thumbs up !,"[0, 0, 0, 0, 0, 1]"
1253,I love Indian food and consider myself to be quite an expert on it .,"[0, 0, 0, 0, 1, 0]"
1254,Chennai Garden is my favorite Indian restaurant in the city .,"[0, 0, 0, 0, 0, 1]"
1255,They have authentic Indian at amazin prices .,"[0, 0, 1, 1, 0, 0]"
1256,This restaurant is VEGETARIAN ; there are NO MEAT dishes whatsoever .,"[0, 0, 0, 1, 0, 0]"
1257,The seats are uncomfortable if you are sitting against the wall on wooden benches .,"[1, 0, 0, 0, 0, 0]"
1258,It 's a rather cramped and busy restaurant and it closes early .,"[1, 0, 0, 0, 0, 0]"
1259,"I 've had the lunch buffet at Chennai a couple of times , when I have been in the neighborhood .","[0, 0, 0, 0, 1, 0]"
1260,"It is terrific , as is the value .","[0, 0, 1, 1, 0, 0]"
1261,"$ 6 and there is much tasty food , all of it fresh and continually refilled .","[0, 0, 1, 1, 0, 0]"
1262,"I am not a vegetarian but , almost all the dishes were great .","[0, 0, 0, 1, 0, 0]"
1263,"Frankly , when you compare what you can have here for lunch , versus McDs or so many other sandwich shops in the city , there is no comparison .","[0, 0, 0, 0, 0, 1]"
1264,Go hungry and enjoy .,"[0, 0, 0, 0, 0, 1]"
1265,"Disappointing food , lousy service .","[0, 1, 0, 1, 0, 0]"
1266,Edible but really a ripoff at those prices given whats in the area .,"[0, 0, 1, 1, 0, 0]"
1267,I ordered a Lassi and asked 4 times for it but never got it .,"[0, 1, 0, 0, 0, 0]"
1268,I noted it was crossed off on the bill .,"[0, 0, 0, 0, 0, 1]"
1269,"The Thali was small , thoroughly unremarkable , and $ 14.95 .","[0, 0, 1, 1, 0, 0]"
1270,"Note that they do not serve beer , you must bring your own .","[0, 1, 0, 0, 0, 0]"
1271,"I 'm from sichuan , this is the restaurant I recommend going .","[0, 0, 0, 0, 0, 1]"
1272,"food is del icious , the affordable price makes it more attractive ( most items ~$ 10 ) .","[0, 0, 1, 1, 0, 0]"
1273,What makes this restaurant special are the authentic sichuan cooking and being the only one in NYC that offers authentic chongqing hotpot .,"[0, 0, 0, 1, 0, 1]"
1274,"my picks are : - Scallion Pancake ( fried with vegetable juice , very special and tasty ) - Guizhou Chicken - Shredded Squid Family Style ( one of my personal favorites ) - Sichuan Spicy Soft Shell Crab - Shuizhu Fish ( this one is for hardcore Sichuan food fans , I would n't recommend to my American friends as it 's very spicy .","[0, 0, 0, 1, 0, 0]"
1275,"But people from Sichuan will die for it ) - Chongqing Hot Pot , chongqing was the biggest city of Sichuan , now became an independent province .","[0, 0, 0, 1, 0, 0]"
1276,This is also where I was from .,"[0, 0, 0, 0, 1, 0]"
1277,: ),"[0, 0, 0, 0, 0, 1]"
1278,I went there for lunch and it was not as good as I expected from the reviews I read .,"[0, 0, 0, 0, 0, 1]"
1279,Sauce was watery and the food did n't have much flavor .,"[0, 0, 0, 1, 0, 0]"
1280,"If you like the food and the value you get from some of Chinatown restaurants , this is not the place for you .","[0, 0, 0, 0, 0, 1]"
1281,I do n't think I would go again .,"[0, 0, 0, 0, 0, 1]"
1282,I consider the best Grand Sichuan restaurant in NYC .,"[0, 0, 0, 0, 0, 1]"
1283,It is run by the same Sichuan chef who started the chain in Chinatown .,"[0, 0, 0, 0, 0, 1]"
1284,"If your favorite Chinese food is General Tao chicken , then this is NOT your place .","[0, 0, 0, 0, 0, 1]"
1285,"Quality of food is excellent and price is cheap , stick to pork , fish , chicken , lamb and vegetables .","[0, 0, 1, 1, 0, 0]"
1286,"my picks : Guizhou chicken , fish with hot bean source , fish fillet in spicy source ( special menu ) .","[0, 0, 0, 1, 0, 0]"
1287,"Be careful , when they say spicy , they mean it !","[0, 0, 0, 0, 0, 1]"
1288,"If you want Americanized Chinese food with your usual watery , generic white sauce , this is your place .","[0, 0, 0, 0, 0, 1]"
1289,They even have a section in the menu called American Chinese food !,"[0, 0, 0, 1, 0, 1]"
1290,The hot and sour soup was unbearably hot and tasted of only pepper and nothing else .,"[0, 0, 0, 1, 0, 0]"
1291,"My entree of hot pot with seafood was full of imitation crabmeat with a couple pieces of shrimp and squid , and was unnecessarily heated with a burner .","[0, 0, 0, 1, 0, 0]"
1292,The sauce was watery and tasted heavily of MSG . ( I was thirsty as hell afterwards . ) My companion 's entree did n't fare any better either .,"[0, 0, 0, 1, 0, 0]"
1293,"( Both our entrees were not from the AC section . ) His cabbage with baby shrimp came also with the same watery sauce , and no real shrimp , but dried , reconstituted shrimpthe cheapest thing you can buy .","[0, 0, 0, 1, 0, 0]"
1294,He was terribly thirsty after the meal too .,"[0, 0, 0, 1, 0, 0]"
1295,What a ripoff !,"[0, 0, 1, 0, 0, 0]"
1296,Do n't go there !,"[0, 0, 0, 0, 0, 1]"
1297,This branch is run by the same chef as the Chelsea Grand Sichuan branch ; dishes we have ordered so far at both Lexington and Chelsea branches have been prepared identically .,"[0, 0, 0, 0, 0, 1]"
1298,"The only possible drawback to this last point is that as of the date of this posting , the additional menu items are only written in Chinese .","[0, 0, 0, 0, 0, 1]"
1299,This is my favorite Italian restaurant in all of New York City .,"[0, 0, 0, 0, 0, 1]"
