,text,label_category
1155,"The apple care has never failed me, and I expect it to be the same for this computer as well.","[0, 0, 0, 0, 0, 1, 0, 0, 0]"
1156,I will only buy apple laptops from now on.,"[0, 0, 0, 0, 0, 0, 0, 1, 0]"
1157,"Great laptop for school, easy to use for beginners in the household.","[0, 0, 0, 0, 0, 0, 1, 0, 1]"
1158,Keyboard is great but primary and secondary control buttons could be more durable.,"[0, 0, 0, 0, 0, 1, 0, 1, 0]"
1159,Battery life could be better but overall for the price and Toshiba's reputation for laptops it's great!,"[0, 0, 1, 0, 1, 0, 0, 1, 0]"
1160,My MacBook Pro has been a huge disappointment.,"[0, 0, 0, 0, 0, 0, 0, 1, 0]"
1161,"From the build quality to the performance, everything about it has been sub-par from what I would have expected from Apple.","[0, 0, 1, 0, 0, 1, 0, 0, 0]"
1162,"The system constantly overheats, the battery life is too short, the case is coming apart, and my core applications that I use every day in my work as a graphic artist run poorly.","[0, 0, 1, 0, 0, 1, 0, 0, 0]"
1163,I would not recommend this product to anyone.,"[0, 0, 0, 0, 0, 0, 0, 1, 0]"
1164,"Screen is awesome, battery life is good.","[0, 0, 1, 0, 0, 0, 0, 1, 0]"
1165,Really like the textured surface which shows no fingerprints.,"[0, 0, 0, 0, 0, 1, 0, 0, 0]"
1166,Good laptop for the money.,"[0, 0, 0, 0, 1, 0, 0, 1, 0]"
1167,"Speakers don't get that loud, but good enough.","[0, 0, 0, 0, 0, 1, 0, 0, 0]"
1168,I can't imagine EVER buying a PC again!,"[0, 0, 0, 0, 0, 0, 0, 0, 0]"
1169,I have had a Mac for 6 years and won't go back to PC.,"[0, 0, 0, 0, 0, 0, 0, 0, 0]"
1170,They don't crash.,"[0, 0, 1, 0, 0, 0, 0, 0, 0]"
1171,"If a website ever freezes (which is rare), its really easy to force quit.","[0, 0, 1, 0, 0, 0, 0, 0, 0]"
1172,Never been hacked.,"[0, 0, 0, 0, 0, 1, 0, 0, 0]"
1173,No viruses.,"[0, 0, 0, 0, 0, 1, 0, 0, 0]"
1174,"I have had to call with a few questions or issues and they have helped me for free, even without the warranty.","[0, 0, 0, 0, 0, 1, 0, 0, 0]"
1175,A mac is very easy to use and it simply makes sense.,"[0, 0, 0, 0, 0, 0, 1, 0, 0]"
1176,Its also FUN to use!,"[0, 0, 0, 0, 0, 0, 0, 1, 0]"
1177,"The programs are great, like iphoto (love the editing capabilities), imail (which can incorporate with the address book on the ipod and ipad), imovie, etc.","[0, 1, 0, 0, 0, 0, 0, 1, 0]"
1178,My sister has the same Mac as me and she is in a band and uses GarageBand to record and edit.,"[0, 0, 0, 0, 0, 0, 0, 0, 0]"
1179,She said its very user friendly.,"[0, 0, 0, 0, 0, 0, 1, 0, 0]"
1180,"I have had another Mac, but it got slow due to an older operating system.","[0, 0, 0, 0, 0, 0, 0, 0, 0]"
1181,"However, I love this particular Mac because its very fast, great size, and has fantastic features like the lighted keyboard and easy mouse pad.","[0, 1, 1, 0, 0, 0, 1, 1, 0]"
1182,"I am very happy I bought this Mac, well worth the extra money.","[0, 0, 0, 0, 1, 0, 0, 1, 0]"
1183,I simply got tired of a bad computer like windows with its constant freezing and anti-virus.,"[0, 0, 0, 0, 0, 0, 0, 0, 0]"
1184,I got my MacBook Pro because I wanted to do all the stuff I need to do without worrying about the system quitting on me or freezing for a few minutes.,"[0, 0, 0, 0, 0, 0, 0, 0, 0]"
1185,Now that I have it I see that I really needed this for much more.,"[0, 0, 0, 0, 0, 0, 0, 1, 0]"
1186,"I run Dreamweaver, Final Cut Pro 7, Photoshop, Safari, Firefox, MSN Messenger and a few other applications constantly at the same time.","[0, 0, 1, 0, 0, 0, 0, 0, 0]"
1187,I have not had a problem with the applications quitting or freezing.,"[0, 0, 1, 0, 0, 0, 0, 0, 0]"
1188,I highly recommend this laptop to anybody that wants great performance from a laptop and would like to relax and not become enraged cursing the gods about to throw your laptop out the door.,"[0, 0, 1, 0, 0, 0, 0, 1, 0]"
1189,"Take the simple, easy solution to your computer problems and stop waiting and smacking your old computer around.","[0, 0, 0, 0, 0, 0, 0, 0, 0]"
1190,I've had my Macbook Pro since August 2009.,"[0, 0, 0, 0, 0, 0, 0, 0, 0]"
1191,"Prior to this computer, I owned a PowerBook G4 for 6 years (quite a long time for a laptop).","[0, 0, 0, 0, 0, 0, 0, 0, 0]"
1192,That was my first Apple product and since then I have been incredibly happy with every product of theirs I have bought.,"[0, 0, 0, 0, 0, 0, 0, 1, 0]"
1193,My MacBook Pro is no exception.,"[0, 0, 0, 0, 0, 0, 0, 1, 0]"
1194,On my PowerBook G4 I would never use the trackpad I would use an external mouse because I didn't like the trackpad.,"[0, 0, 0, 0, 0, 0, 0, 0, 0]"
1195,Since I've had this computer I've only used the trackpad because it is so nice and smooth.,"[0, 0, 1, 0, 0, 0, 1, 0, 0]"
1196,I also like that you can scroll down in a window using two fingers on the trackpad.,"[0, 0, 1, 0, 0, 0, 1, 0, 0]"
1197,"The display is incredibly bright, much brighter than my PowerBook and very crisp.","[0, 0, 0, 0, 0, 0, 0, 0, 0]"
1198,"The computer runs very fast with no problems and the iLife software that comes with it (iPhoto, iMovie, iWeb, iTunes, GarageBand) is all very helpful as well.","[0, 0, 1, 0, 0, 0, 0, 1, 0]"
1199,"I also purchased iWork to go with it which has programs for word processing, spreadsheets, and presentations (similar to Microsoft Office).","[0, 0, 0, 0, 0, 0, 0, 0, 0]"
1200,I like those programs better than Office and you can save your files to be completely compatible with the Office programs as well.,"[0, 0, 0, 0, 0, 0, 0, 0, 0]"
1201,I would recommend this laptop to anyone looking to get a new laptop who is willing to spend a little more money to get great quality!,"[0, 0, 0, 0, 1, 1, 0, 1, 0]"
1202,Shiny,"[0, 0, 0, 0, 0, 0, 0, 1, 0]"
1203,This Laptop is the Best of the best!,"[0, 0, 0, 0, 0, 0, 0, 1, 0]"
1204,The Awesomest of the awesomest.,"[0, 0, 0, 0, 0, 0, 0, 1, 0]"
1205,"It is so great, I can Hardly ever take my hands off it!","[0, 0, 0, 0, 0, 0, 0, 1, 0]"
1206,My friends are in awe every time they come over!,"[0, 0, 0, 0, 0, 0, 0, 1, 0]"
1207,"I got it for Christmas, and I was so excited to set it up!","[0, 0, 0, 0, 0, 0, 0, 1, 0]"
1208,"It is super fast, and always loads.","[0, 0, 1, 0, 0, 0, 0, 0, 0]"
1209,I am just amazed.,"[0, 0, 0, 0, 0, 0, 0, 1, 0]"
1210,The only bad part is the size/weight.,"[0, 1, 0, 0, 0, 0, 0, 0, 0]"
1211,"It's like 9 punds, but if you can look past it, it's GREAT!","[0, 1, 0, 0, 0, 0, 0, 1, 0]"
1212,"If you don't like fingerprints, this might not be the laptop for you.","[0, 0, 0, 0, 0, 1, 0, 0, 0]"
1213,"It super shiny, so you can see the fingerprints easily.","[0, 0, 0, 0, 0, 1, 0, 0, 0]"
1214,It doesn't bother me though.,"[0, 0, 0, 0, 0, 0, 0, 0, 0]"
1215,It doesn't heat up like my old laptop.,"[0, 0, 0, 0, 0, 0, 0, 0, 0]"
1216,All for such a great price.,"[0, 0, 0, 0, 1, 0, 0, 0, 0]"
1217,It's color is even cool.,"[0, 1, 0, 0, 0, 0, 0, 0, 0]"
1218,Another Great thing is the Beast graphics.,"[0, 0, 0, 0, 0, 1, 0, 0, 0]"
1219,They are so realistic I am just speechless.,"[0, 0, 0, 0, 0, 1, 0, 0, 0]"
1220,"I let my friend borrow it, and she knows nothing about computers, and she used it with ease.","[0, 0, 0, 0, 0, 0, 1, 0, 0]"
1221,The cool thing about this is anyone can use it.,"[0, 0, 0, 0, 0, 0, 1, 0, 0]"
1222,"Mom, Dad, Brother, sister, You name it!","[0, 0, 0, 0, 0, 0, 0, 0, 0]"
1223,I don't know how I could ever live without my Qousmio.,"[0, 0, 0, 0, 0, 0, 0, 1, 0]"
1224,"I own a Hewlett Packard laptop and I've had man problems with it since I bought in in Feb, 201","[0, 0, 0, 0, 0, 1, 0, 0, 0]"
1225,Ive had to call tech support many times.,"[0, 0, 0, 0, 0, 1, 0, 0, 0]"
1226,Each time taking about 1 day or so.,"[0, 0, 0, 0, 0, 1, 0, 0, 0]"
1227,I just recently had to ship my laptop back to HP for repair.,"[0, 0, 0, 0, 0, 0, 0, 0, 0]"
1228,I had to wait 3 weeks to get it back and it still is not working properly.,"[0, 0, 0, 0, 0, 1, 0, 0, 0]"
1229,I had to pay for the shipping!,"[0, 0, 0, 0, 0, 1, 0, 0, 0]"
1230,I will never buy anything from HP again!,"[0, 0, 0, 0, 0, 0, 0, 1, 0]"
1231,One of the smartest thing I did was take my time to compare laptops before making my purchase.,"[0, 0, 0, 0, 0, 0, 0, 0, 0]"
1232,The Toshiba Satellite has been more than I expected for the price.,"[0, 0, 0, 0, 1, 0, 0, 1, 0]"
1233,I will stack it up against laptops that cost twice as much any day.,"[0, 0, 0, 0, 0, 0, 0, 0, 0]"
1234,THis computer may be small but it is one heck of a power horse.,"[0, 1, 1, 0, 0, 0, 0, 0, 0]"
1235,You can do it all on this bad boy but the main thing this netbook was desinged for was surfing the web and boy o boy does it ever.,"[0, 0, 0, 0, 0, 0, 0, 1, 1]"
1236,for being so small it is amazing that it is as fast as it is.,"[0, 1, 1, 0, 0, 0, 0, 0, 0]"
1237,when i first got it i thought the size of it was a joke.,"[0, 1, 0, 0, 0, 0, 0, 0, 0]"
1238,but after i got used to it i love it.,"[0, 1, 0, 0, 0, 0, 0, 0, 0]"
1239,the size of has actually help me out quite a bit by me being able to fit it in an already full backpack and to use it at a resturant where the food on the table is always so space consuming.,"[0, 1, 0, 1, 0, 0, 1, 0, 0]"
1240,"it has 3 usb ports, 1 sd memory card reader and an sd memory car expansion.","[0, 1, 0, 0, 0, 0, 0, 0, 0]"
1241,the only down fall is that it has no cd drive but i found that they are very cheap to by and also very portable making this the best friend to someone who is always looking for more space then they have.,"[0, 1, 0, 1, 0, 0, 0, 0, 0]"
1242,overall i would recomend this to anybody and tell them that if they want to burn their music or play there video games to buy the cd drive.,"[0, 0, 0, 0, 0, 0, 0, 1, 1]"
1243,"i would never go back any more, i love this computer so much and i would recommend it to everyone.","[0, 0, 0, 0, 0, 0, 0, 0, 0]"
1244,"i use my mac all the time, i love the software, the way it takes a short time to load things, how easy it is to use and most of all how you don't have to worry about viruses.","[0, 0, 1, 0, 0, 1, 1, 1, 0]"
1245,"With a mac you don't have to worry about antivirus software or firewall, it's so wonderful.","[0, 0, 0, 0, 0, 1, 0, 0, 0]"
1246,this computer is a little more expensive than any pc but it will last you longer and it worth every penny.,"[0, 0, 0, 0, 0, 0, 0, 0, 0]"
1247,"All apple associates are always wiling to help you out with anything, no matter when you purchased the computer and how many years passed.","[0, 0, 0, 0, 0, 1, 0, 0, 0]"
1248,"this computer will last you at least 7 years, thats an amazing life spanned an electronic.","[0, 0, 0, 0, 0, 1, 0, 0, 0]"
1249,"everything about a mac is wonderful, it takes a little used to learning and getting used to the new system, but you will learn fast and its all worth it.","[0, 0, 0, 0, 0, 0, 1, 1, 0]"
1250,Not working = bad,"[0, 0, 1, 0, 0, 0, 0, 0, 0]"
1251,"I spent 2200 dollars on a ""top of the line laptop"".","[0, 0, 0, 0, 1, 1, 0, 0, 0]"
1252,I got the blue screen of death the first month I got it.,"[0, 0, 1, 0, 0, 1, 0, 0, 0]"
1253,"1) Payed $2200 for a ""premium"" laptop","[0, 0, 0, 0, 1, 1, 0, 0, 0]"
1254,2) Blue screen first month,"[0, 0, 1, 0, 0, 1, 0, 0, 0]"
1255,3) Horrible customer support-they lost my laptop for a month-got it back 3 months later,"[0, 0, 0, 0, 0, 1, 0, 0, 0]"
1256,"4) Laptop still did not work, blue screen within a week...","[0, 0, 0, 0, 0, 1, 0, 0, 0]"
1257,5) Cut my losses and sold it for parts,"[0, 0, 0, 0, 0, 0, 0, 1, 0]"
1258,"Do yourself a favor, this is not a fake story trying to hurt alienware...","[0, 0, 0, 0, 0, 0, 0, 0, 0]"
1259,"this company truely does make horrible products and doesnt seem to because they are certain things like this ""never"" happen...","[0, 0, 0, 0, 0, 0, 0, 1, 0]"
1260,do a quick search on the internet see if im the only one.,"[0, 0, 0, 0, 0, 0, 0, 0, 0]"
1261,I'm new - just switched from years of PC frustration.,"[0, 0, 0, 0, 0, 0, 0, 0, 0]"
1262,"what an elegant, wonderful machine.","[0, 1, 0, 0, 0, 0, 0, 1, 0]"
1263,"I'm making the switch and finding that my biggest problem is trying to do things the 'old' way - and Apple does, indeed, have the better idea.","[0, 0, 0, 0, 0, 0, 0, 1, 0]"
1264,I really wish I had done this years ago.,"[0, 0, 0, 0, 0, 0, 0, 1, 0]"
1265,Pairing it with an iPhone is a pure pleasure - talk about painless syncing - used to take me forever - now it's a snap.,"[1, 0, 0, 0, 0, 0, 1, 0, 0]"
1266,Thank you Best Buy for putting my computer together and installing my first software - you guys were GREAT too!,"[0, 0, 0, 0, 0, 0, 0, 0, 0]"
1267,I love it - never had a computer I was so impressed with - and I've had a lot of laptops and desktops - this one is FAR AND ABOVE THE BEST ONE I EVER HAD BEFORE.,"[0, 0, 0, 0, 0, 0, 0, 1, 0]"
1268,"I tell everyone that I know, friends, family and enemies this is the absolute worst computer i have ever used.","[0, 0, 0, 0, 0, 0, 0, 1, 0]"
1269,The computer blinks it shuts off at will.,"[0, 0, 1, 0, 0, 0, 0, 0, 0]"
1270,The letter A stopped working after the first week.,"[0, 0, 1, 0, 0, 1, 0, 0, 0]"
1271,when i called to have another one shipped or to get my money back they said the return policy is 23 twenty three days from the date of purchase.,"[0, 0, 0, 0, 0, 1, 0, 0, 0]"
1272,not the day received.,"[0, 0, 0, 0, 0, 0, 0, 0, 0]"
1273,so the fact that the computer does not work on the 24 twenty fourth day is my fault.,"[0, 0, 0, 0, 0, 1, 0, 0, 0]"
1274,they have done absolutely nothing to fix the computer problem.,"[0, 0, 0, 0, 0, 1, 0, 0, 0]"
1275,they have not sent a new one nor called.,"[0, 0, 0, 0, 0, 1, 0, 0, 0]"
1276,i spent eight hundred dollars from a giant paper weight that looks good on a bus.,"[0, 1, 0, 0, 1, 0, 0, 0, 0]"
1277,then on top of it all their cusromer service center is in the middle east.,"[0, 0, 0, 0, 0, 0, 0, 0, 1]"
1278,So when you do call to complain about the hunk of metal you get the joy of speaking with a bunch of people you cant understand.,"[0, 0, 0, 0, 0, 1, 0, 0, 0]"
1279,"Then to make matters worst, there is noone that they can transfer you to.","[0, 0, 0, 0, 0, 1, 0, 0, 0]"
1280,its sad because their commercials are great.,"[0, 0, 0, 0, 0, 0, 0, 0, 0]"
1281,I had this computer for one month and had to send it in for repair.,"[0, 0, 0, 0, 0, 1, 0, 0, 0]"
1282,Got the computer back a month later and it was still broken sent it out again and they repaired it.,"[0, 0, 0, 0, 0, 1, 0, 0, 0]"
1283,3 weeks went by and the computer keeps crashing and will not open any applications.,"[0, 0, 0, 0, 0, 1, 0, 0, 0]"
1284,DO NOT BUY GATEWAY COMPUTERS THEY ARE JUNK AND THE WARRANTY COMPANY IS HORRIBLE.,"[0, 0, 0, 0, 0, 1, 0, 1, 0]"
1285,YOU WILL NOT BE ABLE TO TALK TO AN AMERICAN WARRANTY SERVICE IS OUT OF COUNTRY.,"[0, 0, 0, 0, 0, 1, 0, 0, 0]"
1286,COMPUTER HAS BEEN AT SERVICE FACILITY MORE THAN IN MY HANDS.,"[0, 0, 0, 0, 0, 1, 0, 0, 0]"
1287,I have had this laptop for a few months now and i would say im pretty satisfied.,"[0, 0, 0, 0, 0, 0, 0, 1, 0]"
1288,The only problems are the sound isnt very loud I have to wear headphones.,"[0, 0, 0, 0, 0, 1, 0, 0, 0]"
1289,Another thing is that after only a month the left mouse key broke and it costed $175 to send it in to fix it.,"[0, 0, 0, 0, 1, 1, 0, 0, 0]"
1290,That whole experience was just ridiculous we sent it in and after they told us that we had to pay $175 to fix it we were like we will just by a portable mouse which would be way cheaper but they refused to send the laptop back until we paid the $175 and it was fixed.,"[0, 0, 0, 0, 1, 1, 0, 0, 0]"
1291,It took a little over 2 weeks until i got it back.,"[0, 0, 0, 0, 0, 1, 0, 0, 0]"
1292,ANd I babyed the heck out of it just one day when i opened it turned it on went to click and it was broke.,"[0, 0, 0, 0, 0, 1, 0, 0, 0]"
1293,I babyed the heck out of it and i still do.,"[0, 0, 0, 0, 0, 0, 0, 0, 0]"
1294,To be honest i think it was faulty equipment or something but idk.,"[0, 0, 0, 0, 0, 1, 0, 0, 0]"
1295,The graphics are great.,"[0, 0, 0, 0, 0, 0, 0, 1, 0]"
1296,The internet speed is spectacular.,"[1, 0, 1, 0, 0, 0, 0, 0, 0]"
1297,The battery life is probably an hour at best.,"[0, 0, 1, 0, 0, 0, 0, 0, 0]"
1298,Oh and it has word and stuff but its a trial verion so after about a month or so when you go to open it it asks for a product key which didnt come with the computer and even after clicking cancel it wont let you use it at all I use the old word processer which works good.,"[0, 0, 0, 0, 0, 0, 0, 0, 1]"
1299,I would recommend it just because of the internet speed probably because thats the only thing i really care about.,"[1, 0, 1, 0, 0, 0, 0, 0, 0]"
1300,I wish the volume could be louder and the mouse didnt break after only a month.,"[0, 0, 0, 0, 0, 1, 0, 0, 0]"
1301,I received this laptop as a gift and let me just tell you that its the worst.,"[0, 0, 0, 0, 0, 0, 0, 1, 0]"
1302,At first it worked well for a month or so then the system board failed and I send it in to toshiba some complaints and three weeks later I then receive my laptop back only to discover that it still has the same problem so now I have to send it back again to get it fixed again.,"[0, 0, 0, 0, 0, 1, 0, 0, 0]"
1303,This computer doesn't do that well with certain games it can't play some and it becomes too hot while playing games.,"[0, 0, 0, 0, 0, 0, 0, 0, 1]"
1304,Oh and if thats not bad enough it doesn't come with a recovery cd so you can make one if you know how to or buy one if you buy it the cost is $25 for two cds.,"[0, 0, 0, 0, 0, 0, 0, 0, 1]"
1305,the whole experiece is horrible so save up and buy a better laptop.,"[0, 0, 0, 0, 0, 0, 0, 1, 0]"
1306,I bought a HP Pavilion DV4-1222nr laptop and have had so many problems with the computer.,"[0, 0, 0, 0, 0, 0, 0, 1, 0]"
1307,"The computer is so slow, even after paying staples the extra money to speed it up.","[0, 0, 1, 0, 0, 0, 0, 0, 0]"
1308,They said it was a computer error on this type of computer.,"[0, 0, 0, 0, 0, 0, 0, 0, 1]"
1309,"Also, I have alot of trouble with it getting very hot, and not even sitting on anything to make it hot.","[0, 0, 0, 0, 0, 1, 0, 0, 0]"
1310,"When the computer has been on for several minutes, it will occasionaly just go off by itself.","[0, 0, 1, 0, 0, 0, 0, 0, 0]"
1311,"Also, the battery does not last very long at all.","[0, 0, 1, 0, 0, 0, 0, 0, 0]"
1312,I would recommend not buying this product.,"[0, 0, 0, 0, 0, 0, 0, 1, 0]"
